[32m[21:32:46.553] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.54, --fml.fmlVersion, 4.0.24, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, $] 
[m[32m[21:32:46.558] [main/INFO] [Launcher/MODLAUNCHER]: JVM identified as Ubuntu OpenJDK 64-Bit Server VM 21.0.4+7-Ubuntu-1ubuntu220.04 
[m[32m[21:32:46.561] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher 11.0.4+main.d2e20e43 starting: java version 21.0.4 by Ubuntu; OS Linux arch amd64 version 5.15.0-1067-gcp 
[m[32m[21:32:48.988] [main/INFO] [loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver 
[m[32m[21:32:49.128] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/home/alisson_santos_rod/server/ServerMine/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2375!/ Service=ModLauncher Env=SERVER 
[m[32m[21:32:49.452] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.54:server] 
[m[32m[21:32:49.483] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.54-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries/net/neoforged/neoforge/21.1.54/neoforge-21.1.54-universal.jar]], reader: mod manifest] 
[m[32m[21:32:49.553] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "[1.21.1] SecurityCraft v1.9.10-beta9.jar" [locator: {mods folder locator at /home/alisson_santos_rod/server/ServerMine/mods}, reader: mod manifest] 
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:mods/Building Gadgets/Recipes.js in 0.0 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:mods/AdditionalEnchantedMiner/Recipes.js in 0.0 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:mods/Allthemodium/Recipes.js in 0.0 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:mods/Entangled/Recipes.js in 0.001 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:mods/Time In A Bottle/Recipes.js in 0.001 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:mods/JustDireThings/Recipes.js in 0.001 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:mods/AllTheOres/Recipes.js in 0.0 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:mods/ExtremeReactors/Recipes.js in 0.001 s
[21:33:51] [main/INFO] [KubeJS Server/]: server_scripts:Unification/sawing.js#53: Loaded Java class 'java.util.stream.Collectors'
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:Unification/sawing.js in 0.01 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:modpack/mini_portals.js in 0.001 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:modpack/miningDim.js in 0.006 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:modpack/att_items.js in 0.002 s
[21:33:51] [main/INFO] [KubeJS Server/]: Loaded 34/34 KubeJS server scripts in 0.23 s with 0 errors and 0 warnings
[21:33:52] [main/ERROR] [minecraft/MobSpawnSettings]: Spawn data: Unknown registry key in ResourceKey[minecraft:root / minecraft:entity_type]: thermal:basalz
[21:33:52] [main/ERROR] [minecraft/MobSpawnSettings]: Spawn data: Unknown registry key in ResourceKey[minecraft:root / minecraft:entity_type]: iceandfire:dread_thrall; Unknown registry key in ResourceKey[minecraft:root / minecraft:entity_type]: iceandfire:dread_ghoul; Unknown registry key in ResourceKey[minecraft:root / minecraft:entity_type]: iceandfire:dread_lich
[21:33:52] [main/ERROR] [minecraft/MobSpawnSettings]: Spawn data: Unknown registry key in ResourceKey[minecraft:root / minecraft:entity_type]: thermal:blitz
[21:33:52] [main/ERROR] [minecraft/MobSpawnSettings]: Spawn data: Unknown registry key in ResourceKey[minecraft:root / minecraft:entity_type]: thermal:blitz
[21:33:52] [main/ERROR] [minecraft/MobSpawnSettings]: Spawn data: Unknown registry key in ResourceKey[minecraft:root / minecraft:entity_type]: iceandfire:ghost
[21:33:57] [Worker-Main-3/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:generatorgalore:blocks/obsidian_generator_64x - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: generatorgalore:obsidian_generator_64x
[21:33:57] [Worker-Main-3/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:generatorgalore:blocks/gold_generator_64x - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: generatorgalore:gold_generator_64x
[21:33:57] [Worker-Main-3/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:generatorgalore:blocks/copper_generator_64x - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: generatorgalore:copper_generator_64x
[21:33:57] [Worker-Main-3/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:generatorgalore:blocks/diamond_generator_64x - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: generatorgalore:diamond_generator_64x
[21:33:57] [Worker-Main-3/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:irons_spellbooks:patchouli_book - Failed to parse either. First: Unknown registry key in ResourceKey[minecraft:root / minecraft:loot_function_type]: minecraft:set_nbt; Second: Not a json array: {"function":"set_nbt","tag":"{\"patchouli:book\": \"irons_spellbooks:iss_guide_book\"}"}
[21:33:58] [Worker-Main-3/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:irons_spellbooks:blocks/arcane_debris - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: irons_spellbooks:arcane_debris
[21:33:58] [Worker-Main-3/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:generatorgalore:blocks/iron_generator_64x - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: generatorgalore:iron_generator_64x
[21:33:58] [Worker-Main-3/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:generatorgalore:blocks/emerald_generator_64x - Unknown registry key in ResourceKey[minecraft:root / minecraft:item]: generatorgalore:emerald_generator_64x
[21:33:58] [Worker-Main-3/INFO] [ne.ne.co.Co.apothic_enchanting/COREMODLOG]: Replaced 2 calls to Enchantment#getMaxLevel() in net/minecraft/server/commands/EnchantCommand
[21:33:59] [Worker-Main-3/INFO] [FTB Ranks/]: Loading command nodes...
[21:33:59] [Worker-Main-3/INFO] [FTB Ranks/]: Loaded 3078 command nodes
[21:33:59] [Worker-Main-2/ERROR] [minecraft/TagLoader]: Couldn't load tag minecraft:placeable as it is missing following references: 
	ars_additions:snoozebuncle (from mod/ars_additions)
[21:34:00] [Worker-Main-2/INFO] [KubeJS/]: Added bindings for script type SERVER from mod 'almostunified': [AlmostUnified]
[21:34:00] [Worker-Main-2/INFO] [KubeJS Server/]: [minecraft:entity_type] Found 227 tags, added 52 objects, removed 0 objects
[21:34:00] [Worker-Main-1/INFO] [KubeJS/]: Added bindings for script type SERVER from mod 'almostunified': [AlmostUnified]
[21:34:00] [Worker-Main-1/INFO] [KubeJS Server/]: [minecraft:item] Found 3743 tags, added 28 objects, removed 0 objects
[21:34:00] [Worker-Main-3/INFO] [KubeJS/]: Added bindings for script type SERVER from mod 'almostunified': [AlmostUnified]
[21:34:00] [Worker-Main-3/INFO] [KubeJS Server/]: [minecraft:block] Found 1889 tags, added 41 objects, removed 0 objects
[21:34:00] [Worker-Main-3/WARN] [AlmostUnified/]: Reload detected. Reconstructing runtime.
[21:34:00] [Worker-Main-3/INFO] [AlmostUnified/]: Loading config 'tags.json'.
[21:34:00] [Worker-Main-3/INFO] [AlmostUnified/]: Loading config 'placeholders.json'.
[21:34:00] [Worker-Main-3/WARN] [AlmostUnified/]: The following mods are used in unification settings, but are not loaded: [biggerreactors]
[21:34:00] [Worker-Main-3/WARN] [AlmostUnified/]: The following tags are invalid or not in use and will be ignored: [c:gears/peridot, c:gems/bitumen, c:rods/tungsten, c:nuggets/bitumen, c:plates/potassium_nitrate, c:wires/lapis, c:wires/aeternium, c:raw_materials/enderium, c:plates/graphite, c:wires/invar, c:storage_blocks/raw_sulfur, c:storage_blocks/raw_graphite, c:wires/bitumen, c:wires/chrome, c:storage_blocks/raw_elementium, c:storage_blocks/amber, c:ingots/elementium, c:gears/elementium, c:ores/constantan, c:raw_materials/sapphire, c:plates/sulfur, c:rods/chrome, c:nuggets/obsidian, c:ores/netherite, c:raw_materials/electrum, c:wires/gold, c:ores/bronze, c:gems/tungsten, c:raw_materials/fluorite, c:wires/nickel, c:storage_blocks/cobalt, c:gems/brass, c:nuggets/cinnabar, c:storage_blocks/cinnabar, c:gears/cinnabar, c:wires/potassium_nitrate, c:wires/elementium, c:ores/brass, c:dusts/cinnabar, c:plates/peridot, c:wires/mithril, c:wires/tungsten, c:storage_blocks/raw_steel, c:plates/apatite, c:storage_blocks/chrome, c:gems/lead, c:gems/graphite, c:ingots/ruby, c:ingots/bitumen, c:storage_blocks/raw_peridot, c:gears/emerald, c:gems/nickel, c:storage_blocks/raw_amber, c:ingots/amber, c:plates/netherite, c:ores/electrum, c:storage_blocks/elementium, c:gears/obsidian, c:storage_blocks/bitumen, c:gems/constantan, c:raw_materials/bitumen, c:raw_materials/bronze, c:nuggets/sulfur, c:storage_blocks/obsidian, c:nuggets/aeternium, c:raw_materials/brass, c:wires/cobalt, c:gems/sulfur, c:gems/zinc, c:raw_materials/invar, c:raw_materials/potassium_nitrate, c:gems/mithril, c:wires/electrum, c:gears/apatite, c:rods/cobalt, c:storage_blocks/raw_fluorite, c:gems/obsidian, c:gems/potassium_nitrate, c:ingots/sapphire, c:ores/chrome, c:ores/graphite, c:ingots/emerald, c:rods/bitumen, c:wires/iron, c:wires/sulfur, c:gears/aeternium, c:raw_materials/ruby, c:gears/fluorite, c:gears/potassium_nitrate, c:ingots/fluorite, c:ores/invar, c:gems/tin, c:ingots/cobalt, c:gears/sapphire, c:gems/iridium, c:nuggets/ruby, c:rods/ruby, c:gems/steel, c:nuggets/emerald, c:wires/peridot, c:rods/sulfur, c:dusts/bitumen, c:nuggets/peridot, c:rods/amber, c:ingots/sulfur, c:storage_blocks/raw_diamond, c:raw_materials/elementium, c:plates/amber, c:raw_materials/aeternium, c:storage_blocks/raw_enderium, c:wires/amber, c:ores/signalum, c:raw_materials/lapis, c:raw_materials/constantan, c:dusts/aeternium, c:wires/tin, c:rods/cinnabar, c:storage_blocks/raw_sapphire, c:wires/obsidian, c:ingots/aeternium, c:rods/netherite, c:wires/diamond, c:ingots/potassium_nitrate, c:storage_blocks/raw_constantan, c:gems/invar, c:ores/cinnabar, c:nuggets/chrome, c:ores/potassium_nitrate, c:wires/copper, c:plates/aeternium, c:plates/mithril, c:gears/amber, c:ores/lumium, c:plates/lapis, c:dusts/amber, c:wires/netherite, c:dusts/potassium_nitrate, c:wires/uranium, c:storage_blocks/raw_invar, c:wires/zinc, c:raw_materials/obsidian, c:nuggets/apatite, c:raw_materials/sulfur, c:raw_materials/amber, c:storage_blocks/raw_bitumen, c:raw_materials/steel, c:storage_blocks/raw_signalum, c:storage_blocks/raw_aeternium, c:storage_blocks/raw_brass, c:gems/copper, c:ores/enderium, c:storage_blocks/raw_mithril, c:rods/mithril, c:ores/apatite, c:rods/sapphire, c:raw_materials/cobalt, c:ores/amber, c:gears/graphite, c:rods/fluorite, c:plates/cobalt, c:gears/chrome, c:ores/steel, c:gears/ruby, c:gems/apatite, c:raw_materials/peridot, c:dusts/mithril, c:ores/bitumen, c:rods/aeternium, c:dusts/elementium, c:nuggets/netherite, c:plates/ruby, c:ingots/obsidian, c:rods/peridot, c:nuggets/graphite, c:storage_blocks/raw_lapis, c:ores/cobalt, c:plates/bitumen, c:wires/lead, c:ingots/cinnabar, c:ingots/chrome, c:storage_blocks/raw_electrum, c:nuggets/elementium, c:plates/obsidian, c:raw_materials/lumium, c:raw_materials/netherite, c:storage_blocks/raw_cinnabar, c:rods/potassium_nitrate, c:storage_blocks/raw_potassium_nitrate, c:gems/enderium, c:gears/lapis, c:ingots/peridot, c:wires/sapphire, c:ingots/apatite, c:ores/elementium, c:nuggets/diamond, c:gems/elementium, c:gems/osmium, c:gems/aeternium, c:storage_blocks/mithril, c:gems/electrum, c:raw_materials/emerald, c:nuggets/cobalt, c:nuggets/lapis, c:wires/fluorite, c:gems/cobalt, c:gems/gold, c:gems/amber, c:nuggets/amber, c:wires/steel, c:gems/aluminum, c:nuggets/potassium_nitrate, c:plates/elementium, c:wires/constantan, c:storage_blocks/raw_cobalt, c:storage_blocks/aeternium, c:plates/fluorite, c:raw_materials/chrome, c:rods/lapis, c:storage_blocks/raw_netherite, c:raw_materials/signalum, c:gears/mithril, c:storage_blocks/raw_obsidian, c:rods/elementium, c:gears/cobalt, c:wires/apatite, c:plates/sapphire, c:storage_blocks/apatite, c:raw_materials/cinnabar, c:dusts/apatite, c:storage_blocks/raw_emerald, c:rods/obsidian, c:storage_blocks/raw_ruby, c:storage_blocks/raw_chrome, c:gears/bitumen, c:gears/sulfur, c:nuggets/fluorite, c:raw_materials/diamond, c:wires/emerald, c:wires/aluminum, c:wires/graphite, c:rods/apatite, c:wires/signalum, c:gears/tungsten, c:plates/chrome, c:wires/osmium, c:rods/graphite, c:gems/lumium, c:ores/obsidian, c:raw_materials/apatite, c:nuggets/mithril, c:wires/platinum, c:wires/ruby, c:storage_blocks/potassium_nitrate, c:ores/aeternium, c:gems/netherite, c:raw_materials/graphite, c:dusts/chrome, c:gems/iron, c:gems/signalum, c:wires/brass, c:wires/silver, c:ingots/lapis, c:storage_blocks/raw_lumium, c:storage_blocks/raw_apatite, c:wires/bronze, c:nuggets/sapphire, c:ingots/diamond, c:gears/netherite, c:wires/iridium, c:wires/cinnabar, c:wires/enderium, c:gems/silver, c:gems/chrome, c:dusts/graphite, c:storage_blocks/raw_bronze, c:gems/platinum, c:plates/cinnabar, c:rods/emerald, c:gems/uranium, c:gems/bronze, c:wires/lumium]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 4/5 items for tag '#c:gears/iron' -> [industrialforegoing:iron_gear, modern_industrialization:iron_gear, enderio:iron_gear, railcraft:iron_gear]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:dusts/iridium' -> [modern_industrialization:iridium_dust]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/3 items for tag '#c:ores/sulfur' -> [railcraft:sulfur_ore]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:ingots/tin' -> [railcraft:tin_ingot, mekanism:ingot_tin, modern_industrialization:tin_ingot]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 4/7 items for tag '#c:ores/zinc' -> [railcraft:zinc_ore, alltheores:other_zinc_ore, railcraft:deepslate_zinc_ore, alltheores:end_zinc_ore]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:nuggets/bronze' -> [modern_industrialization:bronze_nugget, railcraft:bronze_nugget, mekanism:nugget_bronze]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:storage_blocks/raw_lead' -> [mekanism:block_raw_lead, modern_industrialization:raw_lead_block]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:raw_materials/aluminum' -> [xycraft_world:raw_aluminum]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:raw_materials/lead' -> [modern_industrialization:raw_lead, mekanism:raw_lead, railcraft:lead_raw]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:rods/copper' -> [modern_industrialization:copper_rod]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:plates/platinum' -> [modern_industrialization:platinum_plate]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:nuggets/tin' -> [mekanism:nugget_tin, modern_industrialization:tin_nugget, railcraft:tin_nugget]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:gears/brass' -> [railcraft:brass_gear]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:ingots/silver' -> [modern_industrialization:silver_ingot, railcraft:silver_ingot, occultism:silver_ingot]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 4/5 items for tag '#c:dusts/iron' -> [mekanism:dust_iron, modern_industrialization:iron_dust, occultism:iron_dust, enderio:powdered_iron]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:rods/bronze' -> [modern_industrialization:bronze_rod]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:rods/gold' -> [modern_industrialization:gold_rod]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:dusts/lapis' -> [enderio:powdered_lapis_lazuli, modern_industrialization:lapis_dust]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:rods/steel' -> [modern_industrialization:steel_rod]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 8/11 items for tag '#c:ores/lead' -> [modern_industrialization:deepslate_lead_ore, alltheores:end_lead_ore, railcraft:deepslate_lead_ore, modern_industrialization:lead_ore, mekanism:lead_ore, alltheores:other_lead_ore, railcraft:lead_ore, mekanism:deepslate_lead_ore]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:storage_blocks/raw_tin' -> [modern_industrialization:raw_tin_block, mekanism:block_raw_tin]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/5 items for tag '#c:ores/copper' -> [deeperdarker:sculk_stone_copper_ore, alltheores:other_copper_ore, deeperdarker:gloomslate_copper_ore]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:raw_materials/zinc' -> [railcraft:zinc_raw]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:nuggets/nickel' -> [railcraft:nickel_nugget, modern_industrialization:nickel_nugget]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:dusts/invar' -> [modern_industrialization:invar_dust]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:nuggets/uranium' -> [mekanism:nugget_uranium, modern_industrialization:uranium_nugget]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:nuggets/aluminum' -> [modern_industrialization:aluminum_nugget, xycraft_world:aluminum_nugget]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:dusts/tin' -> [mekanism:dust_tin, enderio:powdered_tin, modern_industrialization:tin_dust]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:storage_blocks/tin' -> [railcraft:tin_block, modern_industrialization:tin_block, mekanism:block_tin]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 5/7 items for tag '#c:ores/diamond' -> [undergarden:shiverstone_diamond_ore, alltheores:other_diamond_ore, deeperdarker:sculk_stone_diamond_ore, deeperdarker:gloomslate_diamond_ore, undergarden:depthrock_diamond_ore]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:storage_blocks/raw_iridium' -> [modern_industrialization:raw_iridium_block]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:dusts/uranium' -> [modern_industrialization:uranium_dust, mekanism:dust_uranium]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:plates/invar' -> [railcraft:invar_plate, modern_industrialization:invar_plate]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:ingots/osmium' -> [mekanism:ingot_osmium]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:plates/zinc' -> [railcraft:zinc_plate]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 4/7 items for tag '#c:ores/iridium' -> [modern_industrialization:deepslate_iridium_ore, alltheores:other_iridium_ore, modern_industrialization:iridium_ore, alltheores:end_iridium_ore]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:rods/tin' -> [modern_industrialization:tin_rod]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:gears/aluminum' -> [modern_industrialization:aluminum_gear]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:storage_blocks/steel' -> [modern_industrialization:steel_block, mekanism:block_steel, railcraft:steel_block]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/2 items for tag '#c:ingots/platinum' -> [modern_industrialization:platinum_ingot]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 1/3 items for tag '#c:ores/fluorite' -> [mekanism:fluorite_ore]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:plates/steel' -> [railcraft:steel_plate, modern_industrialization:steel_plate]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 6/9 items for tag '#c:ores/nickel' -> [alltheores:end_nickel_ore, railcraft:deepslate_nickel_ore, modern_industrialization:deepslate_nickel_ore, alltheores:other_nickel_ore, railcraft:nickel_ore, modern_industrialization:nickel_ore]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 2/3 items for tag '#c:gears/tin' -> [railcraft:tin_gear, modern_industrialization:tin_gear]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 4/5 items for tag '#c:dusts/copper' -> [enderio:powdered_copper, mekanism:dust_copper, modern_industrialization:copper_dust, occultism:copper_dust]
[21:34:01] [Worker-Main-3/INFO] [AlmostUnified/]: [AutoHiding] Hiding 3/4 items for tag '#c:plates/gold' -> [railcraft:gold_plate, xycraft_machines:gold_sheet, modern_industrialization:gold_plate]
